cc,country,distance,force_ping_select,host,https_functional,id,isp_id,lat,lon,name,preferred,sponsor,url
MX,Mexico,5834,,spt01gdl.coeficiente.net.mx.prod.hosts.ooklaserver.net:8080,1,10322,147464,20.6719,-103.4165,Guadalajara,0,Coeficiente Comunicaciones SA de CV,http://spt01gdl.coeficiente.net.mx:8080/speedtest/upload.php
MX,Mexico,5834,,speedtest.gigafy.mx.prod.hosts.ooklaserver.net:8080,1,25671,204608,20.6719,-103.4165,Guadalajara,0,Gigafy,http://server-25671.prod.hosts.ooklaserver.net:8080/speedtest/upload.php
MX,Mexico,5834,,speedtest.jalisco.gob.mx.prod.hosts.ooklaserver.net:8080,1,60579,210094,20.6719,-103.4165,Guadalajara,0,Red Jalisco,http://speedtest.jalisco.gob.mx:8080/speedtest/upload.php
MX,Mexico,5834,,speedtest.obbi.com.mx:8080,1,55867,198258,20.6719,-103.4165,Guadalajara,0,Obbi,http://speedtest.obbi.com.mx:8080/speedtest/upload.php
BR,Brazil,4743,,speedtest.sevennet7.net.br.prod.hosts.ooklaserver.net:8080,1,39943,156431,-6.7917,-43.5706,Guadalupe,0,Sevennet Telecom,http://speedtest.sevennet7.net.br:8080/speedtest/upload.php
VE,Venezuela,4734,,speedtest-la-guaira.fibextelecom.net.prod.hosts.ooklaserver.net:8080,1,52933,218816,10.6025,-66.9313,La Guaira,0,Fibex Telecom,http://speedtest-la-guaira.fibextelecom.net:8080/speedtest/upload.php
VE,Venezuela,4734,,speedflash.spaiid.com:8080,1,73046,195456,10.6025,-66.9313,La Guaira,0,Interflash Teleco C.A.,http://speedflash.spaiid.com:8080/speedtest/upload.php
BR,Brazil,5837,,spd01.lgnet.net.br:8080,1,14686,309696,-21.6231,-49.7970,Guaiçara,0,LGNET,http://spd01.lgnet.net.br:8080/speedtest/upload.php
EC,Ecuador,5992,,speedtest.bosconetworks.com.prod.hosts.ooklaserver.net:8080,1,58263,203611,-3.4063,-78.5718,Gualaquiza,0,BoscoNet,http://speedtest.bosconetworks.com:8080/speedtest/upload.php
EC,Ecuador,5992,,guala.megaconnection.net.prod.hosts.ooklaserver.net:8080,1,47605,210594,-3.4063,-78.5718,Gualaquiza,0,MegaConnection-Gualaquiza,http://guala.megaconnection.net:8080/speedtest/upload.php
BR,Brazil,5162,,speed.hns.net.br:8080,1,41647,193143,-14.2193,-42.7797,Guanambi,0,HNS,https://speed.hns.net.br:8080/speedtest/upload.php
BR,Brazil,5163,,speedgbi.g20telecom.net:8080,1,68143,188401,-14.2235,-42.7803,Guanambi,0,G20 Telecom,http://speedgbi.g20telecom.net:8080/speedtest/upload.php
BR,Brazil,5163,,speedtest-gbi.henet.com.br.prod.hosts.ooklaserver.net:8080,1,50622,106517,-14.2235,-42.7803,Guanambi,0,HENET,http://speedtest-gbi.henet.com.br:8080/speedtest/upload.php
BR,Brazil,5163,,speedtestgbi.micks.com.br:8080,1,56484,77787,-14.2235,-42.7803,Guanambi,0,Micks Fibra,http://speedtestgbi.micks.com.br:8080/speedtest/upload.php
BR,Brazil,5163,,speedtest.megamax.com.br:8080,1,36345,203184,-14.2235,-42.7803,Guanambi,0,MEGAMAX,http://speedtest.megamax.com.br:8080/speedtest/upload.php
BR,Brazil,4481,,speedtest.xzoom.com.br:8080,1,56724,194114,-6.8511,-35.4923,Guarabira,0,XZoom Telecom,http://speedtest.xzoom.com.br:8080/speedtest/upload.php
BR,Brazil,4481,,teste.assinelm.com.br.prod.hosts.ooklaserver.net:8080,1,23897,0,-6.8550,-35.4900,Guarabira,0,L&M Telecom,http://teste.assinelm.com.br:8080/speedtest/upload.php
BR,Brazil,4481,,speedtest.navegnet.com:8080,1,73750,194114,-6.8550,-35.4900,Guarabira,0,Navegnet Telecom,http://speedtest.navegnet.com:8080/speedtest/upload.php
BR,Brazil,4488,,ibiapaba.brsserver.com.br:8080,1,69455,304208,-4.1633,-40.7504,Guaraciaba do Norte,0,Ibiapaba.com,http://ibiapaba.brsserver.com.br:8080/speedtest/upload.php
BR,Brazil,5555,,guaradigital.brsserver.com.br:8080,1,63541,193466,-20.5716,-43.0073,Guaraciaba,0,Guará Digital,http://guaradigital.brsserver.com.br:8080/speedtest/upload.php
BR,Brazil,5486,,speedtest.goin.tec.br.prod.hosts.ooklaserver.net:8080,1,42865,192387,-20.6741,-40.4997,Guarapari,0,Go In Tecnologia,http://speedtest.goin.tec.br:8080/speedtest/upload.php
BR,Brazil,5486,,velocimetro.bruptelecom.com.br:8080,1,27007,159116,-20.6741,-40.4997,Guarapari,0,BR UP TELECOM LTDA ME,http://velocimetro.bruptelecom.com.br:8080/speedtest/upload.php
BR,Brazil,6113,,speedgrp.oesteline.com.br.prod.hosts.ooklaserver.net:8080,1,24024,205193,-25.3833,-51.4500,Guarapuava,0,Line Telecom,http://speedgrp.oesteline.com.br:8080/speedtest/upload.php
BR,Brazil,6113,,medidor.ifibratelecom.com.br:8080,1,62790,283154,-25.3833,-51.4500,Guarapuava,0,iFIBRA TELECOM,http://medidor.ifibratelecom.com.br:8080/speedtest/upload.php
BR,Brazil,5040,,testeguarai.grupotelecom.net.br:8080,1,68626,205634,-8.8358,-48.5119,Guaraí,0,Grupo Telecom TIC,http://testeguarai.grupotelecom.net.br:8080/speedtest/upload.php
BR,Brazil,5840,,velocimetro-grs.virtua.com.br.prod.hosts.ooklaserver.net:8080,1,22249,87729,-23.4543,-46.5337,Guarulhos,0,Claro Net Vírtua - GRS,http://velocimetro-grs.virtua.com.br:8080/speedtest/upload.php
BR,Brazil,5840,,stmc.aliancanet.net.br:8080,1,19506,304715,-23.4543,-46.5337,Guarulhos,0,AliançaNet,http://stmc.aliancanet.net.br:8080/speedtest/upload.php
BR,Brazil,5840,,speedtest.lifenetworks.com.br.prod.hosts.ooklaserver.net:8080,1,33072,165379,-23.4543,-46.5337,Guarulhos,0,LifeNetworks,http://speedtest.lifenetworks.com.br:8080/speedtest/upload.php
BR,Brazil,5840,,speedtest.stitelecom.net.br:8080,1,37315,192582,-23.4543,-46.5337,Guarulhos,0,STI Telecom,http://speedtest.stitelecom.net.br:8080/speedtest/upload.php
BR,Brazil,5840,,speedtest.100limitetelecom.com.br:8080,1,19147,99396,-23.4543,-46.5337,Guarulhos,0,Sem Limite Telecom,http://speedtest.100limitetelecom.com.br:8080/speedtest/upload.php
BR,Brazil,5840,,teste.espacolink.net.br.prod.hosts.ooklaserver.net:8080,1,25699,156304,-23.4543,-46.5337,Guarulhos,0,ESPAÇO LINK,http://teste.espacolink.net.br:8080/speedtest/upload.php
BR,Brazil,5840,,velocimetro.svconnect.com.br:8080,1,69108,304715,-23.4543,-46.5337,Guarulhos,0,Svconnect,http://velocimetro.svconnect.com.br:8080/speedtest/upload.php
BR,Brazil,5840,,grs-speedtest01.brasiltecpar.com.br.prod.hosts.ooklaserver.net:8080,1,64142,180472,-23.4543,-46.5337,Guarulhos,0,Amigo internet,http://grs-speedtest01.brasiltecpar.com.br:8080/speedtest/upload.php
BR,Brazil,5840,,speed.dwnet.com.br.prod.hosts.ooklaserver.net:8080,1,29860,187766,-23.4543,-46.5337,Guarulhos,0,Dwnet Fibra,http://speed.dwnet.com.br:8080/speedtest/upload.php
BR,Brazil,5840,,sp1.grfastnet.net.br:8080,1,36229,206571,-23.4543,-46.5337,Guarulhos,0,GR FAST NET TELECOMUNICAÇÕES,http://sp1.grfastnet.net.br:8080/speedtest/upload.php
BR,Brazil,5840,,ookla.netspace.net.br:8080,1,63651,201561,-23.4543,-46.5337,Guarulhos,0,NetSpace Telecom,http://ookla.netspace.net.br:8080/speedtest/upload.php
BR,Brazil,5840,,velocidade.centralnetprovedor.com.br:8080,1,13770,109031,-23.4543,-46.5337,Guarulhos,0,Central Net Telecomunicações Ltda,https://velocidade.centralnetprovedor.com.br:8080/speedtest/upload.php
BR,Brazil,5840,,speedtest.realfibra.com.br:8080,1,64076,99396,-23.4543,-46.5337,Guarulhos,0,Real Fibra,http://speedtest.realfibra.com.br:8080/speedtest/upload.php
BR,Brazil,5840,,spd73.claro.com.br:8080,1,72552,14791,-23.4543,-46.5337,Guarulhos,0,Claro Móvel - GRS1,http://spd73.claro.com.br:8080/speedtest/upload.php
BR,Brazil,5840,,speedtest2.redfoxtelecom.com.br.prod.hosts.ooklaserver.net:8080,1,73689,66467,-23.4543,-46.5337,Guarulhos,0,Redfox Internet,http://speedtest2.redfoxtelecom.com.br:8080/speedtest/upload.php
BR,Brazil,5854,,testconec.wjinternet.com.br:8080,1,69702,192484,-23.5111,-46.8727,Guarulhos,0,WJ INTERNET,http://testconec.wjinternet.com.br:8080/speedtest/upload.php
GT,Guatemala,5594,,speedtest.blue.net.gt.prod.hosts.ooklaserver.net:8080,1,14999,111883,14.6349,-90.5069,Guatemala City,0,BlueNet,http://speedtest.blue.net.gt:8080/speedtest/upload.php
GT,Guatemala,5594,,speedtest.gua.gt.pit.net.prod.hosts.ooklaserver.net:8080,1,67723,304774,14.6349,-90.5069,Guatemala City,0,PIT Guatemala,http://speedtest.gua.gt.pit.net:8080/speedtest/upload.php
GT,Guatemala,5595,,speedtest.onnonetworks.com.prod.hosts.ooklaserver.net:8080,1,45840,264971,14.6343,-90.5155,Guatemala City,0,ONNO Networks,http://speedtest.onnonetworks.com:8080/speedtest/upload.php
GT,Guatemala,5596,,speedtest100g.claro.com.gt.prod.hosts.ooklaserver.net:8080,1,40095,925,14.6274,-90.5283,Guatemala City,0,Claro Guatemala (100G),http://speedtest100g.claro.com.gt:8080/speedtest/upload.php
GT,Guatemala,5597,,speedtest.ufinet.com.gt.prod.hosts.ooklaserver.net:8080,1,16221,147665,14.6133,-90.5353,Guatemala City,0,Ufinet,http://speedtest.ufinet.com.gt:8080/speedtest/upload.php
GT,Guatemala,5597,,speedtest.redeshibridas.com.gt:8080,1,23270,97024,14.6133,-90.5353,Guatemala City,0,Megared,http://speedtest.redeshibridas.com.gt:8080/speedtest/upload.php
GT,Guatemala,5597,,spt-gua1.edgeuno.com.prod.hosts.ooklaserver.net:8080,1,50941,300590,14.6133,-90.5353,Guatemala City,0,Edgeuno,http://spt-gua1.edgeuno.com:8080/speedtest/upload.php
BR,Brazil,5716,,speedtest.gxp.avancar.eng.br:8080,1,53091,103394,-21.3055,-46.7085,Guaxupé,0,Avançar,http://speedtest.gxp.avancar.eng.br:8080/speedtest/upload.php
BR,Brazil,5716,,test.brxtelecom.com.br:8080,1,38466,97650,-21.3055,-46.7085,Guaxupé,0,Brx Telecom,http://test.brxtelecom.com.br:8080/speedtest/upload.php
EC,Ecuador,5987,,speedtest1.netlife.net.ec:8080,1,47816,447,-2.1833,-79.8833,Guayaquil,0,Netlife,http://speedtest1.netlife.net.ec:8080/speedtest/upload.php
EC,Ecuador,5987,,medidorgye.xtrim.com.ec.prod.hosts.ooklaserver.net:8080,1,53050,117203,-2.1833,-79.8833,Guayaquil,0,XTRIM,http://medidorgye.xtrim.com.ec:8080/speedtest/upload.php
EC,Ecuador,5987,,speedtest3.puntonet.ec.prod.hosts.ooklaserver.net:8080,1,59260,3414,-2.1833,-79.8833,Guayaquil,0,PUNTONET,http://speedtest3.puntonet.ec:8080/speedtest/upload.php
EC,Ecuador,5987,,speedtest-gye.fastboy.com.ec:8080,1,4970,51934,-2.1833,-79.8833,Guayaquil,0,CNT EP,http://speedtest-gye.fastboy.com.ec:8080/speedtest/upload.php
EC,Ecuador,5987,,sp01-duran.claro.com.ec:8080,1,56293,3821,-2.1833,-79.8833,Guayaquil,0,Claro Ecuador,http://sp01-duran.claro.com.ec:8080/speedtest/upload.php
EC,Ecuador,5987,,speedtest.telecu.net.prod.hosts.ooklaserver.net:8080,1,53939,153278,-2.1833,-79.8833,Guayaquil,0,TELECU,http://speedtest.telecu.net:8080/speedtest/upload.php
EC,Ecuador,5987,,speedtest-gye10g.ufinet.com.prod.hosts.ooklaserver.net:8080,1,63675,210594,-2.1833,-79.8833,Guayaquil,0,Ufinet,http://speedtest-gye10g.ufinet.com:8080/speedtest/upload.php
EC,Ecuador,5987,,speedtestgye.fibramax.ec.prod.hosts.ooklaserver.net:8080,1,45076,236921,-2.1833,-79.8833,Guayaquil,0,FIBRAMAX,http://speedtestgye.fibramax.ec:8080/speedtest/upload.php
EC,Ecuador,5987,,speedtestgui.rednuevaconexion.net.prod.hosts.ooklaserver.net:8080,1,59634,153278,-2.1833,-79.8833,Guayaquil,0,Red Nueva Conexión,http://speedtestgui.rednuevaconexion.net:8080/speedtest/upload.php
EC,Ecuador,5987,,speedtest.econtel.com.ec:8080,1,46340,210594,-2.1833,-79.8833,Guayaquil,0,ECONTEL,http://speedtest.econtel.com.ec:8080/speedtest/upload.php
EC,Ecuador,5987,,speedtest.telcomfib.com.prod.hosts.ooklaserver.net:8080,1,60972,0,-2.1833,-79.8833,Guayaquil,0,Telcomfib,http://speedtest.telcomfib.com:8080/speedtest/upload.php
EC,Ecuador,5987,,speedtest.terranet.com.ec.prod.hosts.ooklaserver.net:8080,1,71504,227516,-2.1833,-79.8833,Guayaquil,0,Terranet EC,http://speedtest.terranet.com.ec:8080/speedtest/upload.php
EC,Ecuador,5987,,speedtest.danatelfiber.com.prod.hosts.ooklaserver.net:8080,1,36493,306776,-2.1891,-79.8899,Guayaquil,0,Danatel Fiber,http://speedtest.danatelfiber.com:8080/speedtest/upload.php
EC,Ecuador,5987,,speedtest.unicatel.com.ec.prod.hosts.ooklaserver.net:8080,1,43836,210594,-2.1891,-79.8899,Guayaquil,0,Unicatel Provedor,http://speedtest.unicatel.com.ec:8080/speedtest/upload.php
EC,Ecuador,5987,,speedtest.guallinet.ec.prod.hosts.ooklaserver.net:8080,1,44016,0,-2.1891,-79.8899,Guayaquil,0,Guallinet,http://speedtest.guallinet.ec:8080/speedtest/upload.php
EC,Ecuador,5987,,speedtest.gye.rimtel.net.ec.prod.hosts.ooklaserver.net:8080,1,38742,191885,-2.1891,-79.8899,Guayaquil,0,Rimtel,http://speedtest.gye.rimtel.net.ec:8080/speedtest/upload.php
EC,Ecuador,5988,,speedtestgye.movistar.com.ec.prod.hosts.ooklaserver.net:8080,1,23860,11143,-2.1710,-79.9224,Guayaquil,0,Movistar Ecuador,http://speedtestgye.movistar.com.ec:8080/speedtest/upload.php
EC,Ecuador,5988,,speedtest.yiga5empresas.com.prod.hosts.ooklaserver.net:8080,1,69248,245026,-2.1710,-79.9224,Guayaquil,0,Yiga5,http://speedtest.yiga5empresas.com:8080/speedtest/upload.php
EC,Ecuador,5988,,ookla.gigaipnet.com.prod.hosts.ooklaserver.net:8080,1,69470,153278,-2.1710,-79.9224,Guayaquil,0,GIGAIPNET S.A.S.,http://ookla.gigaipnet.com:8080/speedtest/upload.php
EC,Ecuador,5988,,ookla.megatel.ec.prod.hosts.ooklaserver.net:8080,1,69199,300877,-2.1710,-79.9224,Guayaquil,0,MEGATEL EC,http://ookla.megatel.ec:8080/speedtest/upload.php
PR,Puerto Rico,4303,,speed00.fibernetpr.com.prod.hosts.ooklaserver.net:8080,1,48593,53997,18.3260,-66.1058,Guaynabo,0,PR FiberNet Inc,http://speed00.fibernetpr.com:8080/speedtest/upload.php
PR,Puerto Rico,4317,,ookla.fiberx.net.prod.hosts.ooklaserver.net:8080,1,13293,153534,18.1144,-66.1681,Guaynabo,0,FiberX,http://ookla.fiberx.net:8080/speedtest/upload.php
BR,Brazil,6386,,velocidade.chtech.net.br.prod.hosts.ooklaserver.net:8080,1,61847,208647,-30.1091,-51.3238,Guaíba,0,CHTECH,http://velocidade.chtech.net.br:8080/speedtest/upload.php
BR,Brazil,6386,,speedtest3.stg.net.br.prod.hosts.ooklaserver.net:8080,1,30281,217717,-30.1091,-51.3238,Guaíba,0,STG,http://speedtest3.stg.net.br:8080/speedtest/upload.php
IN,India,4628,,speedtest.megaspeed.in.prod.hosts.ooklaserver.net:8080,1,51880,131338,17.3297,76.8343,Kalaburagi,0,Gulbarga Megaspeed Pvt Ltd,http://speedtest.megaspeed.in:8080/speedtest/upload.php
IN,India,4628,,gulbarga.deenetservices.net.prod.hosts.ooklaserver.net:8080,1,43316,240579,17.3297,76.8343,Gulbarga,0,NCIS Broadband,http://gulbarga.deenetservices.net:8080/speedtest/upload.php
IN,India,4628,,sp1.gulbarganet.in.prod.hosts.ooklaserver.net:8080,1,11875,70185,17.3297,76.8343,Gulbarga,0,Gulbarganet Broadband,http://sp1.gulbarganet.in:8080/speedtest/upload.php
IN,India,4844,,speedgnt.dvpl.in.prod.hosts.ooklaserver.net:8080,1,25285,44504,16.3000,80.4500,Guntur,0,DVPL,http://speedgnt.dvpl.in:8080/speedtest/upload.php
IN,India,4096,,speedtest.r2net.bhaukaalbaba.com.prod.hosts.ooklaserver.net:8080,1,31099,114054,28.4615,77.0178,Gurgaon,0,R2NET Solutions Pvt Ltd,http://speedtest.r2net.bhaukaalbaba.com:8080/speedtest/upload.php
IN,India,4096,,speedtest.nextgenbroadband.in.prod.hosts.ooklaserver.net:8080,1,45501,210371,28.4615,77.0178,Gurgaon,0,Nextgen Broadband Pvt Ltd,http://speedtest.nextgenbroadband.in:8080/speedtest/upload.php
IN,India,4096,,speedtestggn.tripleplay.in:8080,1,4183,90290,28.4615,77.0178,Gurgaon,0,Tripleplay Broadband Pvt Ltd,http://speedtestggn.tripleplay.in:8080/speedtest/upload.php
IN,India,4096,,speedtest.sbrtelecom.com.prod.hosts.ooklaserver.net:8080,1,39853,114449,28.4615,77.0178,Gurgaon,0,SBR Telecom,http://speedtest.sbrtelecom.com:8080/speedtest/upload.php
IN,India,4096,,speedtest.del.vodafoneidea.com:8080,1,69558,23698,28.4615,77.0178,Gurgaon,0,Vi India,http://speedtest.del.vodafoneidea.com:8080/speedtest/upload.php
IN,India,4096,,speedtestggn1.airtel.in.prod.hosts.ooklaserver.net:8080,1,9930,46101,28.4595,77.0266,Gurgaon,0,Bharti Airtel Ltd,http://speedtestggn1.airtel.in:8080/speedtest/upload.php
IN,India,4104,,spgur.pcpli.net.prod.hosts.ooklaserver.net:8080,1,10020,9569,28.5700,77.3200,Gurgaon,0,Powernet,http://spgur.pcpli.net:8080/speedtest/upload.php
IN,India,4096,,sp1.skydigitalservice.net:8080,1,51565,274808,28.4595,77.0266,Gurugram,0,Sky Digital Service,http://sp1.skydigitalservice.net:8080/speedtest/upload.php
IN,India,4096,,speedtestgurugram.angelbroadband.com.prod.hosts.ooklaserver.net:8080,1,63780,169281,28.4595,77.0266,Gurugram,0,ANGEL BROADBAND,http://speedtestgurugram.angelbroadband.com:8080/speedtest/upload.php
IN,India,4096,,speedtest.deldsl.com.prod.hosts.ooklaserver.net:8080,1,36797,9660,28.4595,77.0266,Gurugram,0,Deldsl Internet Pvt Ltd,http://speedtest.deldsl.com:8080/speedtest/upload.php
IN,India,4096,,spt1.divycommunication.com.prod.hosts.ooklaserver.net:8080,1,62987,0,28.4595,77.0266,Gurugram,0,Divy Communication,http://spt1.divycommunication.com:8080/speedtest/upload.php
IN,India,4858,,speedgwh1.jioconnect.com.prod.hosts.ooklaserver.net:8080,1,10107,137615,26.1445,91.7362,Guwahati,0,Jio,http://speedgwh1.jioconnect.com:8080/speedtest/upload.php
IN,India,4858,,speedtest.cdpalace.in.prod.hosts.ooklaserver.net:8080,1,26829,158690,26.1445,91.7362,Guwahati,0,C.D. Palace & Electronics,http://speedtest.cdpalace.in:8080/speedtest/upload.php
IN,India,4858,,speedtestguw1.airtel.in.prod.hosts.ooklaserver.net:8080,1,46660,46101,26.1445,91.7362,Guwahati,0,Bharti Airtel Ltd,http://speedtestguw1.airtel.in:8080/speedtest/upload.php
IN,India,4858,,speedtest.siqesnet.com.prod.hosts.ooklaserver.net:8080,1,18686,122010,26.1445,91.7362,Guwahati,0,SiqesNet,http://speedtest.siqesnet.com:8080/speedtest/upload.php
IN,India,4858,,speedtest.ngcbroadband.com.prod.hosts.ooklaserver.net:8080,1,19274,151830,26.1445,91.7362,Guwahati,0,NGC Broadband Pvt Ltd,http://speedtest.ngcbroadband.com:8080/speedtest/upload.php
IN,India,4858,,gwh.speedtest.railtel.in.prod.hosts.ooklaserver.net:8080,1,45023,96146,26.1445,91.7362,Guwahati,0,RailTel Corporation of India Ltd,http://gwh.speedtest.railtel.in:8080/speedtest/upload.php
IN,India,4858,,guwahati.neconnect.in:8080,1,14354,133922,26.1445,91.7362,Guwahati,0,ShreeNortheast Connect & Services Pvt Ltd,http://guwahati.neconnect.in:8080/speedtest/upload.php
IN,India,4858,,guwahati-speedtest.ishancloud.com.prod.hosts.ooklaserver.net:8080,1,48713,27544,26.1158,91.7086,Guwahati,0,Ishan Netsol Pvt Ltd,http://guwahati-speedtest.ishancloud.com:8080/speedtest/upload.php
IN,India,4869,,sp1.mnetconnect.in:8080,1,27046,98086,26.0515,91.8696,Guwahati,0,M-Net Fiber Fast,http://sp1.mnetconnect.in:8080/speedtest/upload.php
US,United States,4919,,speedtest.ptsi.net.prod.hosts.ooklaserver.net:8080,1,4304,990,36.6853,-101.4794,"Guymon, OK",0,PTCI,http://speedtest.ptsi.net:8080/speedtest/upload.php
IN,India,4254,,speedtest.airwaybroadband.com.prod.hosts.ooklaserver.net:8080,1,21950,203517,26.2183,78.1828,Gwalior,0,Pc Care Airway Infratel Pvt. Ltd.,http://speedtest.airwaybroadband.com:8080/speedtest/upload.php
IN,India,4254,,speedtest.unixgo.in.prod.hosts.ooklaserver.net:8080,1,62051,0,26.2183,78.1828,Gwalior,0,Airline Internet,http://speedtest.unixgo.in:8080/speedtest/upload.php
HU,Hungary,708,,gyor-speedtest.zt.hu:8080,1,9720,108114,47.6875,17.6504,Gyor,0,ZNET Telekom Zrt.,http://gyor-speedtest.zt.hu:8080/speedtest/upload.php
VN,Vietnam,5721,,speedtest2.vtn.com.vn.prod.hosts.ooklaserver.net:8080,1,17757,880,21.0285,105.8542,Ha Noi,0,VNPT-NET,http://speedtest2.vtn.com.vn:8080/speedtest/upload.php
VN,Vietnam,5721,,speedtesthn.fpt.vn.prod.hosts.ooklaserver.net:8080,1,2552,43723,21.0285,105.8542,Ha Noi,0,FPT Telecom,http://speedtesthn.fpt.vn:8080/speedtest/upload.php
VN,Vietnam,5721,,speedtestkv1a.viettel.vn.prod.hosts.ooklaserver.net:8080,1,9903,48490,21.0285,105.8542,Ha Noi,0,Viettel Network,http://speedtestkv1a.viettel.vn:8080/speedtest/upload.php
VN,Vietnam,5721,,hn1.mobifone.vn.prod.hosts.ooklaserver.net:8080,1,55434,158818,21.0285,105.8542,Ha Noi,0,MobiFone,http://hn1.mobifone.vn:8080/speedtest/upload.php
VN,Vietnam,5721,,speedtest.vpsttt.com.prod.hosts.ooklaserver.net:8080,1,2496,228538,21.0285,105.8542,Ha Noi,0,VPSTTT GROUP COMPANY LTD,http://speedtest.vpsttt.com:8080/speedtest/upload.php
VN,Viet Nam,5721,,vhn.vietpn.com.prod.hosts.ooklaserver.net:8080,1,11430,880,21.0285,105.8542,Ha Noi,0,"VIETPN CO, LTD",http://vhn.vietpn.com:8080/speedtest/upload.php
US,United States,3832,,speedtest4.point-broadband.com.prod.hosts.ooklaserver.net:8080,1,55087,202944,39.6418,-77.7200,"Hagerstown, MD",0,Point Broadband,http://speedtest4.point-broadband.com:8080/speedtest/upload.php
IL,Israel,2014,,speedtest-hfa.hotnet.net.il.prod.hosts.ooklaserver.net:8080,1,58690,66375,32.8000,34.9833,Haifa,0,HOT,http://speedtest-hfa.hotnet.net.il:8080/speedtest/upload.php
IL,Israel,2014,,speedtest.il-ha.kamatera.com.prod.hosts.ooklaserver.net:8080,1,70113,66534,32.8000,34.9833,Haifa,0,"KamaTera, Inc.",http://speedtest.il-ha.kamatera.com:8080/speedtest/upload.php
PL,Poland,962,,ookla1.tvkhajnowka.pl.prod.hosts.ooklaserver.net:8080,1,7547,132304,52.7333,23.5833,Hajnowka,0,TVK Hajnowka s.j.,http://ookla1.tvkhajnowka.pl:8080/speedtest/upload.php
IN,India,4899,,sp1.windwire.net.prod.hosts.ooklaserver.net:8080,1,54523,302002,22.0667,88.0698,Haldia,0,WINDWIRE NETWORKS,http://sp1.windwire.net:8080/speedtest/upload.php
IN,India,4899,,speedtesthaldia.meghbelabroadband.in.prod.hosts.ooklaserver.net:8080,1,29395,54233,22.0667,88.0698,Haldia,0,Meghbela Cable & Broadband Services Pvt Ltd,http://speedtesthaldia.meghbelabroadband.in:8080/speedtest/upload.php
IN,India,4899,,sp1.hustel.net.prod.hosts.ooklaserver.net:8080,1,17816,162253,22.0667,88.0698,Haldia,0,HUSTEL TELECOM PVT. LTD.,http://sp1.hustel.net:8080/speedtest/upload.php
IN,India,4899,,pgs-hld-spd-250.pegasuswave.in.prod.hosts.ooklaserver.net:8080,1,38840,208638,22.0667,88.0698,Haldia,0,Pegasuswave Pvt Ltd,http://pgs-hld-spd-250.pegasuswave.in:8080/speedtest/upload.php
IN,India,4172,,inbbhaldwani.speedtest.bhaukaalbaba.com.prod.hosts.ooklaserver.net:8080,1,18182,159240,29.2183,79.5130,Haldwani,0,In Broadband Pvt. Ltd.,http://inbbhaldwani.speedtest.bhaukaalbaba.com:8080/speedtest/upload.php
CA,Canada,3040,,speedtest-east.eastlink.ca.prod.hosts.ooklaserver.net:8080,1,11583,19734,44.6700,-63.6100,"Halifax, NS",0,Eastlink,http://speedtest-east.eastlink.ca:8080/speedtest/upload.php
CA,Canada,3040,,sthalifaxwireless.rogers.com:8080,1,46417,164,44.6700,-63.6100,"Halifax, NS",0,Rogers Wireless,http://sthalifaxwireless.rogers.com:8080/speedtest/upload.php
CA,Canada,3040,,halifax.speedtest.telus.com.prod.hosts.ooklaserver.net:8080,1,19200,256720,44.6700,-63.6100,"Halifax, NS",0,TELUS,http://halifax.speedtest.telus.com:8080/speedtest/upload.php
AT,Austria,436,,speedtest.citynet.at:8080,1,29944,188308,47.2833,11.5000,Hall In Tirol,0,HALLAG Kommunal GmbH - citynet.at,http://speedtest.citynet.at:8080/speedtest/upload.php
DE,Germany,463,,purtel39.purtel.com.prod.hosts.ooklaserver.net:8080,1,63738,119014,53.5488,9.9872,Hamburg,0,purtel.com GmbH,http://purtel39.purtel.com:8080/speedtest/upload.php
DE,Germany,463,,speedtest.ookla.ham1.x-ion.de.prod.hosts.ooklaserver.net:8080,1,7803,271862,53.5488,9.9872,Hamburg,0,x-ion GmbH,http://speedtest.ookla.ham1.x-ion.de:8080/speedtest/upload.php
DE,Germany,463,,ookla.ham-02.testpub.telefonica.de.prod.hosts.ooklaserver.net:8080,1,73592,73468,53.5488,9.9872,Hamburg,0,Telefónica Germany GmbH & Co. OHG,http://ookla.ham-02.testpub.telefonica.de:8080/speedtest/upload.php
DE,Germany,464,,speedtest.jonasdevries.net.prod.hosts.ooklaserver.net:8080,1,58266,65406,53.5653,10.0014,Hamburg,0,Jonas de Vries (Network-Test),http://speedtest.jonasdevries.net:8080/speedtest/upload.php
DE,Germany,464,,speedtest.netzwerge.de.prod.hosts.ooklaserver.net:8080,1,61958,135988,53.5653,10.0014,Hamburg,0,Netzwerge GmbH,http://speedtest.netzwerge.de:8080/speedtest/upload.php
DE,Germany,464,,ham.wsqm.telekom-dienste.de.prod.hosts.ooklaserver.net:8080,1,31469,252,53.5653,10.0014,Hamburg,0,Deutsche Telekom,http://ham.wsqm.telekom-dienste.de:8080/speedtest/upload.php
BR,Brazil,6355,,velocimetro-nho.virtua.com.br.prod.hosts.ooklaserver.net:8080,1,54267,87729,-29.6833,-51.1333,Novo Hamburgo,0,Claro Net Vírtua - NHO,http://velocimetro-nho.virtua.com.br:8080/speedtest/upload.php
